id_pedido,data,id_cliente,tipo_cliente,estado,regiao,id_produto,categoria_Produto,quantidade,preco_unitario,modo_pagamento,canal,status,tempo_entrega_dias,avaliacao,cupom_usado,valor_bruto,custo_frete,valor_desconto,valor_final,ano,mes,dia_semana
ORD002369,2025-01-12,1582,Novo,GO,Nordeste,97123,Escritórios,2,155.79,Cartão de Debito,Instagram,Entregue,2,5.0,1,311.58,40.15,31.16,320.56999999999994,2025,1,Domingo
ORD002370,2025-08-27,4163,Novo,GO,Sudeste,42959,Papelaria,12,51.21,Boleto Bancário,Google Ads,Entregue,13,4.0,0,614.52,30.66,0.0,645.18,2025,8,Quarta-feira
ORD002371,2025-02-18,2288,Recorrente,SC,Sul,59192,Bebidas,4,12.48,Pix,Google Ads,Entregue,2,3.0,0,49.92,14.13,0.0,64.05,2025,2,Terça-feira
ORD002372,2025-02-11,3942,Recorrente,ES,Sudeste,89711,Comida,11,210.18,Cartão de Crédito,Marketplace,Entregue com atraso,13,,0,2311.98,52.25,0.0,2364.23,2025,2,Terça-feira
ORD002373,2025-06-15,1219,Recorrente,RJ,Sudeste,20051,Bebidas,11,318.61,Boleto Bancário,Orgânico,Entregue,13,3.0,0,3504.71,11.72,0.0,3516.43,2025,6,Domingo
ORD002374,2025-03-23,2925,Novo,MG,Nordeste,81428,Limpeza,3,172.77,Pix,Google Ads,Entregue,13,1.0,1,518.31,9.67,51.83,476.15,2025,3,Domingo
ORD002375,2025-10-18,3972,Novo,RJ,Centro-Oeste,13449,Bebidas,5,419.99,Cartão de Crédito,Instagram,Entregue,8,5.0,1,2099.95,18.27,210.0,1908.2199999999998,2025,10,Sábado
ORD002376,2025-06-07,4513,Novo,PR,Sul,51095,Limpeza,6,361.14,Cartão de Crédito,Instagram,Devolvido,3,,0,2166.84,23.78,0.0,2190.6200000000003,2025,6,Sábado
ORD002377,2025-08-04,3448,Novo,SC,Nordeste,87929,Escritórios,13,181.58,Pix,WhatsApp,Entregue com atraso,14,,1,2360.54,11.17,236.05,2135.66,2025,8,Segunda-feira
ORD002378,2025-06-07,4471,Recorrente,PR,Centro-Oeste,39190,Comida,7,369.81,Pix,Orgânico,Entregue,3,4.0,0,2588.67,41.35,0.0,2630.02,2025,6,Sábado
ORD002379,2025-05-14,3774,Recorrente,RJ,Sudeste,36141,Equipamento Industrial,10,470.84,Cartão de Debito,WhatsApp,Entregue,7,4.0,0,4708.4,30.73,0.0,4739.129999999999,2025,5,Quarta-feira
ORD002380,2025-03-08,1990,Recorrente,PR,Sul,33908,Limpeza,8,55.62,Cartão de Debito,Marketplace,Entregue,10,5.0,1,444.96,29.43,44.5,429.89,2025,3,Sábado
ORD002381,2025-12-02,3946,Recorrente,GO,Sudeste,42322,Bebidas,9,159.99,Boleto Bancário,Google Ads,Entregue,6,5.0,0,1439.91,15.56,0.0,1455.47,2025,12,Terça-feira
ORD002382,2025-01-07,2812,Novo,ES,Sudeste,60710,Bebidas,14,237.03,Cartão de Debito,WhatsApp,Entregue com atraso,7,,0,3318.42,30.77,0.0,3349.19,2025,1,Terça-feira
ORD002383,2025-01-14,4647,Novo,PE,Sul,24012,Escritórios,4,254.02,Pix,WhatsApp,Entregue,6,1.0,0,1016.08,28.29,0.0,1044.3700000000001,2025,1,Terça-feira
ORD002384,2025-03-14,1857,Novo,RJ,Centro-Oeste,44889,Papelaria,4,275.68,Cartão de Debito,Marketplace,Entregue com atraso,14,,0,1102.72,27.95,0.0,1130.67,2025,3,Sexta-feira
ORD002385,2025-06-12,1803,Recorrente,MG,Centro-Oeste,27412,Equipamento Industrial,7,157.31,Cartão de Crédito,Instagram,Entregue,9,3.0,0,1101.17,19.37,0.0,1120.54,2025,6,Quinta-feira
ORD002386,2025-03-07,1489,Recorrente,MG,Sul,34657,Papelaria,12,336.96,Pix,Instagram,Entregue com atraso,2,,0,4043.52,12.91,0.0,4056.43,2025,3,Sexta-feira
ORD002387,2025-12-13,4556,Novo,GO,Sul,15656,Bebidas,10,326.09,Boleto Bancário,Marketplace,Entregue,8,2.0,0,3260.9,21.56,0.0,3282.46,2025,12,Sábado
ORD002388,2025-05-10,2780,Novo,ES,Nordeste,18967,Papelaria,10,293.13,Cartão de Crédito,Instagram,Entregue,11,1.0,0,2931.3,42.7,0.0,2974.0,2025,5,Sábado
ORD002389,2025-07-25,2493,Novo,SP,Nordeste,94958,Equipamento Industrial,11,65.74,Cartão de Crédito,Marketplace,Entregue com atraso,6,,0,723.14,11.79,0.0,734.93,2025,7,Sexta-feira
ORD002390,2025-10-03,4645,Novo,SP,Sudeste,25764,Equipamento Industrial,9,243.71,Cartão de Crédito,Instagram,Entregue,14,1.0,1,2193.39,27.88,219.34,2001.93,2025,10,Sexta-feira
ORD002391,2025-09-13,3985,Novo,RS,Sul,25873,Comida,11,184.55,Pix,Marketplace,Entregue com atraso,4,,0,2030.05,34.75,0.0,2064.8,2025,9,Sábado
ORD002392,2025-09-23,3891,Novo,RS,Centro-Oeste,61030,Papelaria,2,250.61,Pix,Instagram,Cancelado,6,,0,501.22,58.08,0.0,559.3000000000001,2025,9,Terça-feira
ORD002393,2025-01-25,2705,Novo,RJ,Sudeste,77807,Comida,13,461.71,Boleto Bancário,WhatsApp,Entregue,6,1.0,0,6002.23,51.88,0.0,6054.11,2025,1,Sábado
ORD002394,2025-10-08,4516,Recorrente,GO,Sudeste,11607,Bebidas,11,245.46,Cartão de Debito,WhatsApp,Cancelado,12,,0,2700.06,55.66,0.0,2755.72,2025,10,Quarta-feira
ORD002395,2025-09-10,4340,Recorrente,GO,Sudeste,29523,Bebidas,6,16.85,Cartão de Debito,Instagram,Entregue,10,2.0,0,101.1,50.64,0.0,151.74,2025,9,Quarta-feira
ORD002396,2025-11-06,3314,Novo,PR,Sudeste,58447,Bebidas,10,225.03,Cartão de Debito,Marketplace,Entregue,3,1.0,1,2250.3,38.63,225.03,2063.9,2025,11,Quinta-feira
ORD002397,2025-10-16,1053,Novo,MG,Centro-Oeste,59757,Escritórios,10,412.12,Cartão de Debito,WhatsApp,Entregue com atraso,8,,0,4121.2,52.76,0.0,4173.96,2025,10,Quinta-feira
ORD002398,2025-06-13,3575,Novo,MG,Sudeste,79201,Papelaria,8,392.23,Cartão de Crédito,Google Ads,Entregue com atraso,5,,0,3137.84,37.39,0.0,3175.23,2025,6,Sexta-feira
ORD002399,2025-04-05,4591,Novo,MG,Sul,91844,Limpeza,13,261.56,Pix,Instagram,Entregue,11,1.0,1,3400.28,26.6,340.03,3086.85,2025,4,Sábado
ORD002400,2025-09-27,1615,Novo,SC,Nordeste,81388,Equipamento Industrial,5,132.39,Cartão de Debito,Google Ads,Entregue com atraso,10,,1,661.95,27.36,66.2,623.11,2025,9,Sábado
ORD002401,2025-11-17,2082,Novo,ES,Centro-Oeste,15462,Limpeza,5,237.89,Cartão de Crédito,Google Ads,Devolvido,11,,0,1189.45,37.4,0.0,1226.8500000000001,2025,11,Segunda-feira
ORD002402,2025-04-20,2848,Recorrente,BA,Sul,41795,Bebidas,8,286.21,Pix,Orgânico,Entregue,4,3.0,0,2289.68,50.09,0.0,2339.77,2025,4,Domingo
ORD002403,2025-12-02,4111,Recorrente,PR,Sul,79806,Papelaria,1,499.94,Pix,Google Ads,Cancelado,14,,0,499.94,14.95,0.0,514.89,2025,12,Terça-feira
ORD002404,2025-11-06,4308,Novo,SP,Sul,58465,Comida,6,325.65,Pix,Google Ads,Entregue com atraso,14,,0,1953.9,10.04,0.0,1963.94,2025,11,Quinta-feira
ORD002405,2025-08-26,1954,Recorrente,GO,Nordeste,71109,Limpeza,10,350.19,Cartão de Crédito,Orgânico,Devolvido,13,,0,3501.9,49.06,0.0,3550.96,2025,8,Terça-feira
ORD002406,2025-01-25,3433,Novo,SP,Nordeste,60528,Bebidas,13,250.81,Cartão de Debito,Orgânico,Entregue,2,5.0,0,3260.53,41.67,0.0,3302.2000000000003,2025,1,Sábado
ORD002407,2025-05-21,2629,Novo,SC,Nordeste,46230,Limpeza,9,183.7,Pix,Orgânico,Entregue com atraso,14,,0,1653.3,50.71,0.0,1704.01,2025,5,Quarta-feira
ORD002408,2025-04-27,3781,Recorrente,SP,Sul,58242,Limpeza,12,408.35,Cartão de Crédito,Marketplace,Entregue,10,3.0,1,4900.2,58.79,490.02,4468.97,2025,4,Domingo
ORD002409,2025-01-25,3763,Recorrente,MG,Nordeste,75883,Equipamento Industrial,6,252.52,Pix,Orgânico,Cancelado,1,,0,1515.12,21.07,0.0,1536.1899999999998,2025,1,Sábado
ORD002410,2025-03-20,1649,Recorrente,PE,Sudeste,11783,Limpeza,7,497.4,Boleto Bancário,Marketplace,Entregue com atraso,13,,0,3481.8,18.1,0.0,3499.9,2025,3,Quinta-feira
ORD002411,2025-03-09,3347,Recorrente,PR,Nordeste,38390,Bebidas,4,233.99,Boleto Bancário,Instagram,Entregue,7,5.0,0,935.96,25.73,0.0,961.69,2025,3,Domingo
ORD002412,2025-06-22,1394,Recorrente,PE,Centro-Oeste,18417,Equipamento Industrial,12,43.32,Cartão de Crédito,Marketplace,Entregue,10,3.0,0,519.84,53.65,0.0,573.49,2025,6,Domingo
ORD002413,2025-01-12,4278,Recorrente,RS,Sul,82102,Bebidas,10,344.46,Cartão de Debito,Instagram,Cancelado,11,,0,3444.6,8.73,0.0,3453.33,2025,1,Domingo
ORD002414,2025-10-15,2359,Recorrente,PE,Sul,27426,Escritórios,1,32.85,Cartão de Debito,Orgânico,Entregue com atraso,3,,0,32.85,8.55,0.0,41.400000000000006,2025,10,Quarta-feira
ORD002415,2025-05-08,3640,Novo,BA,Sudeste,40750,Escritórios,9,132.75,Pix,Orgânico,Entregue,3,2.0,1,1194.75,19.27,119.48,1094.54,2025,5,Quinta-feira
ORD002416,2025-04-06,4801,Recorrente,GO,Nordeste,68188,Escritórios,12,183.33,Cartão de Debito,Instagram,Entregue,3,3.0,0,2199.96,27.55,0.0,2227.51,2025,4,Domingo
ORD002417,2025-04-02,3561,Recorrente,SC,Nordeste,20872,Limpeza,6,372.35,Cartão de Debito,WhatsApp,Cancelado,10,,0,2234.1,23.72,0.0,2257.8199999999997,2025,4,Quarta-feira
ORD002418,2025-05-21,4249,Recorrente,GO,Centro-Oeste,58086,Papelaria,3,252.18,Boleto Bancário,Marketplace,Entregue,12,2.0,0,756.54,50.9,0.0,807.4399999999999,2025,5,Quarta-feira
ORD002419,2025-01-31,3443,Novo,BA,Sudeste,76770,Bebidas,4,24.04,Cartão de Crédito,Google Ads,Entregue,13,2.0,1,96.16,43.87,9.62,130.41,2025,1,Sexta-feira
ORD002420,2025-11-30,1370,Recorrente,GO,Centro-Oeste,93514,Escritórios,10,312.26,Boleto Bancário,Orgânico,Devolvido,3,,1,3122.6,51.57,312.26,2861.9100000000003,2025,11,Domingo
ORD002421,2025-01-20,1857,Novo,PE,Centro-Oeste,98177,Papelaria,12,211.6,Cartão de Crédito,Marketplace,Entregue,2,1.0,1,2539.2,27.96,253.92,2313.24,2025,1,Segunda-feira
ORD002422,2025-05-26,1790,Novo,ES,Sul,44720,Escritórios,6,461.7,Pix,Marketplace,Entregue,6,2.0,0,2770.2,38.98,0.0,2809.18,2025,5,Segunda-feira
ORD002423,2025-11-12,1657,Novo,GO,Sul,28079,Escritórios,6,254.79,Boleto Bancário,Orgânico,Entregue,14,1.0,1,1528.74,34.8,152.87,1410.6699999999998,2025,11,Quarta-feira
ORD002424,2025-06-09,4389,Recorrente,RS,Nordeste,27338,Papelaria,12,357.4,Cartão de Crédito,Instagram,Cancelado,10,,1,4288.8,32.69,428.88,3892.61,2025,6,Segunda-feira
ORD002425,2025-12-15,3783,Recorrente,PR,Nordeste,13291,Escritórios,9,117.25,Cartão de Debito,Orgânico,Entregue,3,3.0,0,1055.25,22.98,0.0,1078.23,2025,12,Segunda-feira
ORD002426,2025-02-12,2392,Novo,PR,Centro-Oeste,84084,Limpeza,4,382.88,Cartão de Crédito,Marketplace,Entregue com atraso,1,,0,1531.52,44.88,0.0,1576.4,2025,2,Quarta-feira
ORD002427,2025-09-11,1383,Novo,SP,Nordeste,59393,Limpeza,5,363.27,Cartão de Debito,WhatsApp,Cancelado,10,,1,1816.35,35.25,181.64,1669.96,2025,9,Quinta-feira
ORD002428,2025-05-10,3109,Novo,RJ,Centro-Oeste,79770,Equipamento Industrial,5,453.0,Pix,Instagram,Entregue,13,3.0,1,2265.0,12.09,226.5,2050.59,2025,5,Sábado
ORD002429,2025-03-01,4877,Recorrente,PE,Nordeste,36720,Limpeza,3,26.57,Cartão de Debito,Orgânico,Cancelado,13,,1,79.71,8.03,7.97,79.77,2025,3,Sábado
ORD002430,2025-05-31,3552,Novo,MG,Nordeste,23368,Comida,2,229.28,Cartão de Crédito,Google Ads,Entregue,9,3.0,0,458.56,9.06,0.0,467.62,2025,5,Sábado
ORD002431,2025-10-14,1238,Novo,BA,Sul,64313,Equipamento Industrial,8,342.79,Boleto Bancário,Orgânico,Entregue com atraso,6,,1,2742.32,11.95,274.23,2480.04,2025,10,Terça-feira
ORD002432,2025-01-05,1194,Novo,SC,Sul,57969,Escritórios,10,56.63,Cartão de Crédito,Marketplace,Entregue,6,5.0,0,566.3,27.29,0.0,593.5899999999999,2025,1,Domingo
ORD002433,2025-09-23,3725,Novo,PE,Sul,58838,Comida,9,211.2,Boleto Bancário,Marketplace,Entregue com atraso,10,,0,1900.8,23.89,0.0,1924.69,2025,9,Terça-feira
ORD002434,2025-12-11,4293,Novo,PR,Sul,18734,Bebidas,10,471.65,Cartão de Crédito,Google Ads,Entregue,9,5.0,1,4716.5,16.15,471.65,4261.0,2025,12,Quinta-feira
ORD002435,2025-05-10,3108,Recorrente,SP,Sudeste,22197,Papelaria,11,223.61,Cartão de Crédito,Instagram,Entregue,2,3.0,1,2459.71,34.8,245.97,2248.5400000000004,2025,5,Sábado
ORD002436,2025-09-24,2152,Novo,GO,Sul,78895,Bebidas,13,492.85,Pix,Marketplace,Devolvido,10,,0,6407.05,58.45,0.0,6465.5,2025,9,Quarta-feira
ORD002437,2025-06-27,4037,Recorrente,MG,Sudeste,66831,Comida,9,37.85,Cartão de Debito,Instagram,Entregue,9,1.0,1,340.65,16.36,34.06,322.95,2025,6,Sexta-feira
ORD002438,2025-09-10,3732,Novo,MG,Sul,68073,Limpeza,14,361.74,Cartão de Crédito,Instagram,Cancelado,14,,0,5064.36,21.03,0.0,5085.389999999999,2025,9,Quarta-feira
ORD002439,2025-02-25,3015,Novo,RJ,Nordeste,82925,Escritórios,5,294.7,Boleto Bancário,Orgânico,Entregue,12,2.0,0,1473.5,32.03,0.0,1505.53,2025,2,Terça-feira
ORD002440,2025-03-24,1155,Novo,ES,Centro-Oeste,90488,Equipamento Industrial,11,255.26,Cartão de Debito,Instagram,Entregue,3,3.0,1,2807.86,41.32,280.79,2568.3900000000003,2025,3,Segunda-feira
ORD002441,2025-04-09,4988,Recorrente,RJ,Nordeste,94475,Escritórios,9,485.72,Pix,Marketplace,Cancelado,3,,1,4371.48,39.21,437.15,3973.5399999999995,2025,4,Quarta-feira
ORD002442,2025-05-29,4449,Recorrente,GO,Nordeste,60302,Limpeza,4,73.53,Cartão de Debito,Marketplace,Entregue,3,3.0,0,294.12,35.1,0.0,329.22,2025,5,Quinta-feira
ORD002443,2025-11-25,4693,Recorrente,PE,Sudeste,25624,Escritórios,2,449.04,Cartão de Crédito,WhatsApp,Cancelado,1,,0,898.08,46.34,0.0,944.4200000000001,2025,11,Terça-feira
ORD002444,2025-06-05,4852,Recorrente,RS,Sul,77271,Papelaria,3,348.71,Boleto Bancário,Instagram,Entregue,10,2.0,0,1046.13,51.99,0.0,1098.1200000000001,2025,6,Quinta-feira
ORD002445,2025-07-09,1922,Novo,BA,Centro-Oeste,34315,Papelaria,1,136.91,Boleto Bancário,WhatsApp,Entregue,7,2.0,1,136.91,59.95,13.69,183.17000000000002,2025,7,Quarta-feira
ORD002446,2025-09-20,3915,Recorrente,MG,Centro-Oeste,27422,Papelaria,5,451.82,Cartão de Debito,Orgânico,Entregue com atraso,10,,1,2259.1,32.21,225.91,2065.3999999999996,2025,9,Sábado
ORD002447,2025-03-21,3950,Recorrente,SC,Sul,49137,Bebidas,1,220.35,Boleto Bancário,WhatsApp,Entregue,13,3.0,1,220.35,59.74,22.04,258.05,2025,3,Sexta-feira
ORD002448,2025-09-09,4861,Novo,PE,Sudeste,82663,Limpeza,12,408.97,Cartão de Crédito,Instagram,Entregue,7,5.0,0,4907.64,45.99,0.0,4953.63,2025,9,Terça-feira
ORD002449,2025-04-07,2609,Recorrente,SC,Sudeste,58232,Papelaria,11,200.53,Boleto Bancário,Marketplace,Entregue com atraso,2,,1,2205.83,42.18,220.58,2027.43,2025,4,Segunda-feira
ORD002450,2025-09-17,4046,Novo,SP,Sudeste,88142,Comida,1,426.96,Boleto Bancário,Orgânico,Entregue,6,4.0,1,426.96,41.26,42.7,425.52,2025,9,Quarta-feira
ORD002451,2025-09-17,4508,Novo,SC,Centro-Oeste,42743,Papelaria,14,321.95,Boleto Bancário,Instagram,Entregue,4,4.0,0,4507.3,55.36,0.0,4562.66,2025,9,Quarta-feira
ORD002452,2025-04-13,1974,Novo,MG,Sudeste,25636,Equipamento Industrial,11,79.11,Cartão de Crédito,Orgânico,Cancelado,11,,0,870.21,57.29,0.0,927.5,2025,4,Domingo
ORD002453,2025-02-09,2230,Novo,MG,Sudeste,20108,Bebidas,11,328.33,Pix,Google Ads,Cancelado,7,,0,3611.63,17.28,0.0,3628.9100000000003,2025,2,Domingo
ORD002454,2025-09-30,3435,Novo,MG,Centro-Oeste,83634,Comida,13,103.76,Boleto Bancário,Instagram,Entregue,14,3.0,1,1348.88,33.66,134.89,1247.6500000000003,2025,9,Terça-feira
ORD002455,2025-04-11,4551,Novo,PE,Centro-Oeste,46180,Limpeza,7,211.84,Pix,Google Ads,Entregue com atraso,14,,0,1482.88,56.96,0.0,1539.8400000000001,2025,4,Sexta-feira
ORD002456,2025-12-25,2814,Novo,PE,Nordeste,28883,Limpeza,2,93.44,Cartão de Debito,WhatsApp,Entregue com atraso,7,,1,186.88,27.87,18.69,196.06,2025,12,Quinta-feira
ORD002457,2025-11-04,3934,Novo,BA,Centro-Oeste,54400,Equipamento Industrial,8,20.79,Cartão de Debito,Instagram,Entregue com atraso,4,,0,166.32,20.1,0.0,186.42,2025,11,Terça-feira
ORD002458,2025-08-09,1837,Recorrente,PR,Sul,55999,Papelaria,6,113.82,Cartão de Crédito,Google Ads,Entregue,3,1.0,0,682.92,13.34,0.0,696.26,2025,8,Sábado
ORD002459,2025-11-04,3007,Recorrente,ES,Centro-Oeste,57951,Comida,4,272.82,Cartão de Crédito,Marketplace,Devolvido,7,,1,1091.28,39.06,109.13,1021.21,2025,11,Terça-feira
ORD002460,2025-05-04,2363,Novo,GO,Centro-Oeste,17160,Equipamento Industrial,9,245.96,Cartão de Crédito,WhatsApp,Entregue,9,2.0,0,2213.64,44.41,0.0,2258.0499999999997,2025,5,Domingo
ORD002461,2025-08-19,4940,Novo,GO,Sudeste,65262,Comida,10,255.73,Cartão de Crédito,Instagram,Entregue com atraso,4,,0,2557.3,18.17,0.0,2575.4700000000003,2025,8,Terça-feira
ORD002462,2025-06-27,3387,Novo,SP,Nordeste,29929,Papelaria,8,131.37,Pix,Instagram,Cancelado,6,,0,1050.96,43.03,0.0,1093.99,2025,6,Sexta-feira
ORD002463,2025-03-04,1203,Recorrente,RJ,Sudeste,93133,Papelaria,13,345.73,Cartão de Crédito,Marketplace,Entregue com atraso,7,,0,4494.49,54.78,0.0,4549.2699999999995,2025,3,Terça-feira
ORD002464,2025-04-26,1160,Novo,BA,Nordeste,21123,Escritórios,10,355.09,Pix,Marketplace,Cancelado,10,,1,3550.9,20.67,355.09,3216.48,2025,4,Sábado
ORD002465,2025-07-10,4611,Novo,PR,Sudeste,38357,Escritórios,3,185.4,Boleto Bancário,Google Ads,Entregue,3,1.0,1,556.2,14.34,55.62,514.9200000000001,2025,7,Quinta-feira
ORD002466,2025-03-03,1391,Novo,RS,Sul,80496,Papelaria,3,441.77,Boleto Bancário,Google Ads,Entregue,5,5.0,0,1325.31,51.44,0.0,1376.75,2025,3,Segunda-feira
ORD002467,2025-09-13,1768,Recorrente,SP,Sudeste,43556,Bebidas,4,325.57,Cartão de Debito,Google Ads,Cancelado,12,,1,1302.28,55.66,130.23,1227.71,2025,9,Sábado
ORD002468,2025-01-07,4748,Novo,PE,Sudeste,93791,Equipamento Industrial,14,359.39,Cartão de Debito,Orgânico,Entregue,14,4.0,0,5031.46,19.17,0.0,5050.63,2025,1,Terça-feira
ORD002469,2025-06-04,3622,Novo,PR,Sul,71934,Escritórios,9,145.9,Pix,WhatsApp,Entregue com atraso,1,,0,1313.1,45.51,0.0,1358.61,2025,6,Quarta-feira
ORD002470,2025-04-02,3581,Novo,MG,Sul,88886,Papelaria,9,10.3,Cartão de Crédito,Instagram,Entregue,6,2.0,1,92.7,38.73,9.27,122.16,2025,4,Quarta-feira
ORD002471,2025-01-14,2093,Novo,PE,Centro-Oeste,40881,Comida,5,434.03,Cartão de Debito,WhatsApp,Entregue com atraso,5,,0,2170.15,20.44,0.0,2190.59,2025,1,Terça-feira
ORD002472,2025-08-17,3940,Recorrente,RJ,Sudeste,28409,Equipamento Industrial,12,412.99,Pix,Marketplace,Entregue com atraso,7,,0,4955.88,50.83,0.0,5006.71,2025,8,Domingo
ORD002473,2025-03-27,1404,Recorrente,RJ,Sul,65416,Escritórios,9,70.36,Cartão de Debito,WhatsApp,Entregue,9,4.0,1,633.24,32.46,63.32,602.38,2025,3,Quinta-feira
ORD002474,2025-05-13,1607,Recorrente,GO,Sul,77982,Bebidas,6,193.31,Cartão de Crédito,WhatsApp,Entregue,11,4.0,0,1159.86,44.42,0.0,1204.28,2025,5,Terça-feira
ORD002475,2025-07-02,4746,Recorrente,ES,Centro-Oeste,40657,Equipamento Industrial,8,334.06,Pix,Google Ads,Entregue com atraso,4,,0,2672.48,23.67,0.0,2696.15,2025,7,Quarta-feira
ORD002476,2025-03-03,2614,Novo,ES,Nordeste,96743,Equipamento Industrial,11,329.53,Cartão de Debito,Marketplace,Entregue,9,5.0,0,3624.83,50.42,0.0,3675.25,2025,3,Segunda-feira
ORD002477,2025-08-07,2540,Recorrente,RS,Sul,58951,Limpeza,8,431.57,Cartão de Crédito,WhatsApp,Entregue com atraso,13,,1,3452.56,21.74,345.26,3129.04,2025,8,Quinta-feira
ORD002478,2025-09-03,3875,Recorrente,PE,Sul,18752,Comida,12,78.73,Pix,Instagram,Entregue com atraso,6,,0,944.76,26.97,0.0,971.73,2025,9,Quarta-feira
ORD002479,2025-08-18,4191,Novo,PE,Sudeste,23440,Bebidas,10,220.67,Pix,Google Ads,Entregue,5,3.0,0,2206.7,28.36,0.0,2235.06,2025,8,Segunda-feira
ORD002480,2025-03-20,2837,Recorrente,RJ,Centro-Oeste,54864,Bebidas,7,57.64,Pix,WhatsApp,Entregue com atraso,2,,1,403.48,18.73,40.35,381.86,2025,3,Quinta-feira
ORD002481,2025-05-29,1689,Novo,MG,Sudeste,59691,Bebidas,4,200.9,Boleto Bancário,Marketplace,Entregue,1,2.0,1,803.6,53.47,80.36,776.71,2025,5,Quinta-feira
ORD002482,2025-05-18,4759,Novo,MG,Nordeste,82035,Comida,4,17.4,Pix,Instagram,Entregue,8,4.0,0,69.6,13.9,0.0,83.5,2025,5,Domingo
ORD002483,2025-11-10,3949,Recorrente,SC,Centro-Oeste,96675,Bebidas,6,450.15,Cartão de Debito,Marketplace,Entregue,12,2.0,0,2700.9,37.28,0.0,2738.1800000000003,2025,11,Segunda-feira
ORD002484,2025-03-06,2240,Recorrente,MG,Sudeste,90303,Limpeza,14,268.25,Pix,Marketplace,Entregue com atraso,12,,0,3755.5,50.34,0.0,3805.84,2025,3,Quinta-feira
ORD002485,2025-01-13,3103,Recorrente,PR,Sul,32343,Escritórios,9,426.4,Pix,Marketplace,Devolvido,6,,0,3837.6,38.21,0.0,3875.81,2025,1,Segunda-feira
ORD002486,2025-08-01,1365,Novo,ES,Sul,29673,Comida,7,39.35,Pix,Orgânico,Entregue,14,4.0,0,275.45,25.0,0.0,300.45,2025,8,Sexta-feira
ORD002487,2025-08-30,2722,Recorrente,MG,Centro-Oeste,69954,Bebidas,5,121.45,Pix,Instagram,Entregue,7,1.0,0,607.25,48.63,0.0,655.88,2025,8,Sábado
ORD002488,2025-08-01,4575,Novo,BA,Sul,64698,Papelaria,5,137.1,Pix,Marketplace,Entregue,6,1.0,0,685.5,33.96,0.0,719.46,2025,8,Sexta-feira
ORD002489,2025-06-30,4815,Novo,PE,Sudeste,36520,Escritórios,8,199.48,Boleto Bancário,Orgânico,Entregue com atraso,10,,0,1595.84,16.48,0.0,1612.32,2025,6,Segunda-feira
ORD002490,2025-12-04,4838,Recorrente,MG,Centro-Oeste,25784,Equipamento Industrial,6,403.4,Cartão de Crédito,Google Ads,Entregue,13,5.0,0,2420.4,24.48,0.0,2444.88,2025,12,Quinta-feira
ORD002491,2025-06-22,4996,Recorrente,SC,Sul,48079,Comida,1,199.41,Boleto Bancário,Orgânico,Entregue com atraso,14,,1,199.41,38.78,19.94,218.25,2025,6,Domingo
ORD002492,2025-06-09,1454,Novo,RS,Sul,54220,Papelaria,1,110.28,Cartão de Debito,Google Ads,Entregue,7,3.0,0,110.28,42.26,0.0,152.54,2025,6,Segunda-feira
ORD002493,2025-06-13,1103,Recorrente,RS,Nordeste,30491,Equipamento Industrial,9,41.85,Cartão de Crédito,Orgânico,Cancelado,9,,0,376.65,36.5,0.0,413.15,2025,6,Sexta-feira
ORD002494,2025-07-07,1076,Novo,RJ,Nordeste,58720,Papelaria,8,48.95,Cartão de Debito,Marketplace,Entregue com atraso,14,,1,391.6,22.14,39.16,374.58000000000004,2025,7,Segunda-feira
ORD002495,2025-07-10,1229,Novo,MG,Centro-Oeste,24718,Bebidas,6,382.42,Pix,Orgânico,Devolvido,5,,0,2294.52,38.88,0.0,2333.4,2025,7,Quinta-feira
ORD002496,2025-11-04,2937,Novo,PE,Nordeste,45597,Comida,13,227.95,Cartão de Debito,Orgânico,Entregue,1,3.0,0,2963.35,25.29,0.0,2988.64,2025,11,Terça-feira
ORD002497,2025-09-13,4329,Recorrente,PE,Sudeste,71217,Bebidas,1,365.83,Boleto Bancário,Marketplace,Entregue com atraso,1,,1,365.83,19.7,36.58,348.95,2025,9,Sábado
ORD002498,2025-07-02,4335,Novo,ES,Sul,36832,Equipamento Industrial,14,344.32,Boleto Bancário,Google Ads,Entregue com atraso,9,,0,4820.48,57.17,0.0,4877.65,2025,7,Quarta-feira
ORD002499,2025-04-27,3378,Recorrente,RS,Sul,64818,Limpeza,2,76.33,Pix,Marketplace,Entregue com atraso,5,,0,152.66,24.37,0.0,177.03,2025,4,Domingo
ORD002500,2025-10-09,2205,Novo,RJ,Sul,22864,Papelaria,10,80.02,Pix,Instagram,Entregue,14,3.0,1,800.2,25.45,80.02,745.6300000000001,2025,10,Quinta-feira
ORD002501,2025-07-15,1892,Recorrente,MG,Centro-Oeste,98378,Limpeza,3,380.12,Cartão de Crédito,Orgânico,Devolvido,13,,0,1140.36,54.63,0.0,1194.99,2025,7,Terça-feira
ORD002502,2025-02-03,4839,Novo,RS,Centro-Oeste,18177,Equipamento Industrial,10,363.42,Boleto Bancário,Instagram,Entregue,13,4.0,1,3634.2,15.42,363.42,3286.2,2025,2,Segunda-feira
ORD002503,2025-02-21,2573,Recorrente,RS,Nordeste,56115,Bebidas,12,195.24,Boleto Bancário,Marketplace,Entregue,11,3.0,1,2342.88,38.4,234.29,2146.9900000000002,2025,2,Sexta-feira
